id,skill
78599,S001
78600,S001
78601,S004
78602,S001
78603,S001
78604,S004
78605,S002
78606,S001
78607,S001
78608,S002
78609,S001
78610,S004
78611,S001
78612,S003
78613,S001
78614,S002
78615,S001
78616,S003
78617,S003
78618,S001
78619,S003
78620,S002
78621,S003
78622,S001
78623,S001
78624,S003
78625,S001
78626,S001
78627,S002
78628,S001
78629,S004
78630,S001
78631,S001
78632,S003
78633,S001
78634,S001
78635,S001
78636,S002
78637,S004
78638,S004
78639,S001
78640,S001
78641,S001
78642,S001
78643,S002
78644,S004
78645,S002
78646,S002
78647,S001
78648,S001
78649,S004
78650,S003
78651,S001
78652,S004
78653,S004
78654,S002
78655,S004
78656,S002
78657,S001
78658,S004
78659,S004
78660,S001
78661,S001
78662,S003
78663,S004
78664,S001
78665,S004
78666,S001
78667,S001
78668,S002
78669,S001
78670,S001
78671,S001
78672,S004
78673,S004
78674,S004
78675,S004
78676,S003
78677,S001
78678,S001
78679,S003
78680,S004
78681,S001
78682,S004
78683,S001
78684,S004
78685,S001
78686,S001
78687,S004
78688,S001
78689,S002
78690,S004
78691,S001
78692,S003
78693,S001
78694,S004
78695,S001
78696,S004
78697,S002
78698,S004
78699,S003
78700,S004
78701,S003
78702,S004
78703,S004
78704,S001
78705,S004
78706,S004
78707,S004
78708,S004
78709,S001
78710,S002
78711,S001
78712,S001
78713,S001
78714,S001
78715,S001
78716,S002
78717,S001
78718,S002
78719,S004
78720,S001
78721,S001
78722,S002
78723,S001
78724,S004
78725,S001
78726,S004
78727,S003
78728,S002
78729,S004
78730,S004
78731,S004
78732,S001
78733,S001
78734,S003
78735,S002
78736,S004
78737,S003
78738,S002
78739,S004
78740,S004
78741,S002
78742,S004
78743,S004
78744,S002
78745,S004
78746,S004
78747,S004
78748,S001
78749,S001
78750,S002
78751,S001
78752,S004
78753,S003
78754,S004
78755,S001
78756,S004
78757,S002
78758,S003
78759,S001
78760,S001
78761,S001
78762,S001
78763,S004
78764,S003
78765,S001
78766,S001
78767,S001
78768,S003
78769,S001
78770,S004
78771,S001
78772,S001
78773,S002
78774,S001
78775,S001
78776,S001
78777,S001
78778,S002
78779,S001
78780,S002
78781,S002
78782,S001
78783,S002
78784,S002
78785,S004
78786,S003
78787,S001
78788,S001
78789,S004
78790,S002
78791,S001
78792,S003
78793,S001
78794,S004
78795,S001
78796,S001
78797,S001
78798,S002
78799,S001
78800,S001
78801,S002
78802,S004
78803,S001
78804,S002
78805,S002
78806,S002
78807,S004
78808,S003
78809,S002
78810,S004
78811,S004
78812,S004
78813,S001
78814,S002
78815,S001
78816,S001
78817,S002
78818,S001
78819,S001
78820,S004
78821,S003
78822,S004
78823,S003
78824,S003
78825,S003
78826,S001
78827,S004
78828,S002
78829,S001
78830,S004
78831,S004
78832,S004
78833,S002
78834,S001
78835,S002
78836,S004
78837,S004
78838,S001
78839,S004
78840,S001
78841,S004
78842,S004
78843,S002
78844,S004
78845,S002
78846,S004
78847,S001
78848,S001
78849,S004
78850,S001
78851,S001
78852,S004
78853,S003
78854,S004
78855,S002
78856,S001
78857,S001
78858,S002
78859,S001
78860,S001
78861,S001
78862,S003
78863,S003
78864,S004
78865,S004
78866,S004
78867,S001
78868,S001
78869,S002
78870,S002
78871,S001
78872,S003
78873,S001
78874,S002
78875,S001
78876,S001
78877,S003
78878,S002
78879,S002
78880,S003
78881,S003
78882,S001
78883,S001
78884,S003
78885,S001
78886,S001
78887,S004
78888,S002
78889,S001
78890,S001
78891,S004
78892,S001
78893,S003
78894,S004
78895,S003
78896,S004
78897,S003
78898,S003
78899,S004
78900,S003
78901,S003
78902,S003
78903,S004
78904,S001
78905,S001
78906,S002
78907,S003
78908,S002
78909,S004
78910,S004
78911,S002
78912,S002
78913,S001
78914,S001
78915,S002
78916,S002
78917,S001
78918,S003
78919,S001
78920,S001
78921,S001
78922,S001
78923,S004
78924,S002
78925,S001
78926,S002
78927,S001
78928,S002
78929,S002
78930,S003
78931,S001
78932,S001
78933,S004
78934,S003
78935,S004
78936,S002
78937,S001
78938,S004
78939,S002
78940,S001
78941,S004
78942,S003
78943,S001
78944,S002
78945,S002
78946,S001
78947,S003
78948,S004
78949,S002
78950,S002
78951,S001
78952,S003
78953,S003
78954,S003
78955,S001
78956,S004
78957,S004
78958,S002
78959,S001
78960,S004
78961,S004
78962,S001
78963,S001
78964,S003
78965,S001
78966,S003
78967,S004
78968,S004
78969,S001
78970,S001
78971,S004
78972,S004
78973,S001
78974,S001
78975,S003
78976,S001
78977,S001
78978,S002
78979,S002
78980,S001
78981,S003
78982,S004
78983,S004
78984,S001
78985,S002
78986,S001
78987,S003
78988,S001
78989,S004
78990,S001
78991,S001
78992,S003
78993,S001
78994,S002
78995,S001
78996,S004
78997,S001
78998,S002
78999,S003
79000,S001
79001,S002
79002,S003
79003,S001
79004,S003
79005,S003
79006,S001
79007,S001
79008,S001
79009,S004
79010,S004
79011,S004
79012,S004
79013,S001
79014,S003
79015,S002
79016,S002
79017,S002
79018,S001
79019,S001
79020,S001
79021,S002
79022,S001
79023,S001
79024,S003
79025,S003
79026,S002
79027,S002
79028,S001
79029,S002
79030,S003
79031,S003
79032,S003
79033,S002
79034,S001
79035,S003
79036,S001
79037,S003
79038,S002
79039,S001
79040,S003
79041,S002
79042,S001
79043,S002
79044,S001
79045,S001
79046,S003
79047,S004
79048,S004
79049,S001
79050,S001
79051,S001
79052,S004
79053,S003
79054,S002
79055,S001
79056,S002
79057,S001
79058,S002
79059,S002
79060,S004
79061,S001
79062,S002
79063,S004
79064,S003
79065,S004
79066,S004
79067,S004
79068,S001
79069,S001
79070,S002
79071,S001
79072,S001
79073,S001
79074,S003
79075,S001
79076,S001
79077,S001
79078,S004
79079,S003
79080,S004
79081,S004
79082,S001
79083,S001
79084,S004
79085,S004
79086,S002
79087,S003
79088,S003
79089,S003
79090,S002
79091,S004
79092,S001
79093,S004
79094,S001
79095,S001
79096,S002
79097,S001
79098,S003
79099,S002
79100,S002
79101,S003
79102,S001
79103,S003
79104,S001
79105,S003
79106,S001
79107,S004
79108,S003
79109,S001
79110,S003
79111,S003
79112,S004
79113,S001
79114,S002
79115,S003
79116,S001
79117,S004
79118,S004
79119,S001
79120,S002
79121,S003
79122,S003
79123,S002
79124,S004
79125,S004
79126,S001
79127,S001
79128,S002
79129,S003
79130,S004
79131,S002
79132,S001
79133,S003
79134,S003
79135,S001
79136,S004
79137,S001
79138,S003
79139,S001
79140,S001
79141,S001
79142,S001
79143,S002
79144,S002
79145,S002
79146,S001
79147,S002
79148,S001
79149,S001
79150,S001
79151,S004
79152,S004
79153,S001
79154,S003
79155,S003
79156,S002
79157,S001
79158,S001
79159,S003
79160,S001
79161,S002
79162,S004
79163,S001
79164,S004
79165,S003
79166,S002
79167,S001
79168,S001
79169,S001
79170,S001
79171,S002
79172,S003
79173,S001
79174,S002
79175,S002
79176,S002
79177,S001
79178,S001
79179,S003
79180,S001
79181,S002
79182,S001
79183,S003
79184,S002
79185,S004
79186,S001
79187,S001
79188,S003
79189,S004
79190,S002
79191,S001
79192,S003
79193,S002
79194,S003
79195,S003
79196,S001
79197,S002
79198,S001
79199,S004
79200,S001
79201,S003
79202,S001
79203,S001
79204,S001
79205,S001
79206,S002
79207,S002
79208,S001
79209,S002
79210,S004
79211,S004
79212,S002
79213,S004
79214,S001
79215,S001
79216,S002
79217,S001
79218,S001
79219,S002
79220,S002
79221,S001
79222,S001
79223,S001
79224,S002
79225,S002
79226,S001
79227,S001
79228,S001
79229,S004
79230,S001
79231,S004
79232,S004
79233,S002
79234,S004
79235,S001
79236,S002
79237,S003
79238,S001
79239,S004
79240,S004
79241,S001
79242,S004
79243,S003
79244,S001
79245,S004
79246,S004
79247,S003
79248,S004
79249,S001
79250,S001
79251,S004
79252,S004
79253,S004
79254,S001
79255,S004
79256,S001
79257,S001
79258,S001
79259,S002
79260,S003
79261,S002
79262,S003
79263,S001
79264,S001
79265,S003
79266,S002
79267,S001
79268,S003
79269,S001
79270,S001
79271,S004
79272,S004
79273,S003
79274,S001
79275,S002
79276,S001
79277,S004
79278,S001
79279,S004
79280,S002
79281,S002
79282,S004
79283,S002
79284,S004
79285,S003
79286,S001
79287,S004
79288,S003
79289,S001
79290,S003
79291,S003
79292,S002
79293,S003
79294,S004
79295,S004
79296,S003
79297,S004
79298,S001
79299,S001
79300,S002
79301,S001
79302,S001
79303,S001
79304,S003
79305,S003
79306,S001
79307,S004
79308,S001
79309,S003
79310,S002
79311,S001
79312,S003
79313,S002
79314,S004
79315,S001
79316,S001
79317,S004
79318,S004
79319,S004
79320,S003
79321,S004
79322,S001
79323,S001
79324,S001
79325,S004
79326,S004
79327,S004
79328,S002
79329,S001
79330,S002
79331,S004
79332,S004
79333,S004
79334,S001
79335,S001
79336,S001
79337,S002
79338,S001
79339,S004
79340,S001
79341,S001
79342,S004
79343,S001
79344,S001
79345,S002
79346,S002
79347,S001
79348,S003
79349,S002
79350,S004
79351,S004
79352,S001
79353,S001
79354,S001
79355,S002
79356,S003
79357,S001
79358,S004
79359,S004
79360,S004
79361,S001
79362,S002
79363,S003
79364,S004
79365,S001
79366,S001
79367,S002
79368,S004
79369,S004
79370,S003
79371,S004
79372,S002
79373,S004
79374,S001
79375,S003
79376,S001
79377,S003
79378,S001
79379,S002
79380,S003
79381,S003
79382,S001
79383,S004
79384,S004
79385,S004
79386,S003
79387,S003
79388,S003
79389,S001
79390,S001
79391,S001
79392,S002
79393,S001
79394,S001
79395,S003
79396,S003
79397,S001
79398,S002
79399,S002
79400,S001
79401,S002
79402,S004
79403,S001
79404,S002
79405,S001
79406,S001
79407,S002
79408,S001
79409,S001
79410,S001
79411,S001
79412,S001
79413,S001
79414,S001
79415,S002
79416,S001
79417,S003
79418,S001
79419,S003
79420,S001
79421,S001
79422,S001
79423,S001
79424,S004
79425,S001
79426,S001
79427,S004
79428,S001
79429,S002
79430,S002
79431,S004
79432,S001
79433,S003
79434,S004
79435,S001
79436,S002
79437,S001
79438,S001
79439,S002
79440,S004
79441,S001
79442,S003
79443,S001
79444,S003
79445,S001
79446,S001
79447,S004
79448,S001
79449,S001
79450,S004
79451,S002
79452,S004
79453,S004
79454,S001
79455,S001
79456,S004
79457,S004
79458,S001
79459,S003
79460,S001
79461,S001
79462,S003
79463,S001
79464,S002
79465,S004
79466,S001
79467,S002
79468,S004
79469,S002
79470,S002
79471,S004
79472,S001
79473,S004
79474,S004
79475,S001
79476,S001
79477,S001
79478,S001
79479,S003
79480,S002
79481,S002
79482,S004
79483,S004
79484,S002
79485,S004
79486,S003
79487,S001
79488,S004
79489,S002
79490,S001
79491,S002
79492,S001
79493,S001
79494,S001
79495,S001
79496,S001
79497,S001
79498,S004
79499,S004
79500,S001
79501,S003
79502,S001
79503,S002
79504,S002
79505,S004
79506,S001
79507,S001
79508,S001
79509,S004
79510,S003
79511,S004
79512,S001
79513,S002
79514,S002
79515,S001
79516,S004
79517,S003
79518,S001
79519,S001
79520,S004
79521,S004
79522,S002
79523,S001
79524,S001
79525,S002
79526,S002
79527,S003
79528,S001
79529,S004
79530,S001
79531,S004
79532,S004
79533,S004
79534,S001
79535,S001
79536,S004
79537,S001
79538,S001
79539,S002
79540,S003
79541,S001
79542,S003
79543,S001
79544,S001
79545,S001
79546,S004
79547,S001
79548,S003
79549,S001
79550,S003
79551,S002
79552,S004
79553,S004
79554,S004
79555,S004
79556,S003
79557,S004
79558,S004
79559,S001
79560,S004
79561,S004
79562,S001
79563,S002
79564,S004
79565,S001
79566,S001
79567,S002
79568,S002
79569,S001
79570,S004
79571,S002
79572,S001
79573,S004
79574,S001
79575,S001
79576,S004
79577,S002
79578,S001
79579,S003
79580,S003
79581,S001
79582,S003
79583,S004
79584,S004
79585,S003
79586,S001
79587,S003
79588,S001
79589,S004
79590,S002
79591,S004
79592,S003
79593,S001
79594,S004
79595,S004
79596,S001
79597,S001
79598,S001
79599,S001
79600,S003
79601,S003
79602,S004
79603,S002
79604,S004
79605,S002
79606,S001
79607,S001
79608,S002
79609,S001
79610,S003
79611,S001
79612,S001
79613,S001
79614,S001
79615,S004
79616,S002
79617,S001
79618,S001
79619,S001
79620,S002
79621,S003
79622,S001
79623,S003
79624,S001
79625,S002
79626,S003
79627,S003
79628,S001
79629,S001
79630,S004
79631,S003
79632,S004
79633,S001
79634,S002
79635,S002
79636,S004
79637,S001
79638,S001
79639,S001
79640,S002
79641,S001
79642,S003
79643,S004
79644,S004
79645,S001
79646,S001
79647,S001
79648,S004
79649,S004
79650,S001
79651,S004
79652,S004
79653,S002
79654,S004
79655,S002
79656,S001
79657,S004
79658,S002
79659,S002
79660,S001
79661,S002
79662,S002
79663,S001
79664,S001
79665,S004
79666,S002
79667,S002
79668,S001
79669,S004
79670,S004
79671,S001
79672,S001
79673,S002
79674,S002
79675,S002
79676,S003
79677,S001
79678,S001
79679,S004
79680,S002
79681,S004
79682,S004
79683,S004
79684,S001
79685,S002
79686,S003
79687,S001
79688,S002
79689,S002
79690,S004
79691,S003
79692,S001
79693,S001
79694,S003
79695,S004
79696,S004
79697,S002
79698,S002
79699,S004
79700,S001
79701,S001
79702,S004
79703,S001
79704,S003
79705,S001
79706,S003
79707,S004
79708,S004
79709,S001
79710,S001
79711,S003
79712,S004
79713,S002
79714,S004
79715,S001
79716,S004
79717,S004
79718,S001
79719,S004
79720,S001
79721,S001
79722,S001
79723,S002
79724,S001
79725,S004
79726,S001
79727,S001
79728,S001
79729,S001
79730,S003
79731,S002
79732,S002
79733,S001
79734,S001
79735,S004
79736,S001
79737,S004
79738,S002
79739,S001
79740,S003
79741,S004
79742,S002
79743,S003
79744,S004
79745,S003
79746,S004
79747,S001
79748,S004
79749,S001
79750,S001
79751,S004
79752,S001
79753,S004
79754,S003
79755,S001
79756,S001
79757,S002
79758,S001
79759,S002
79760,S002
79761,S002
79762,S002
79763,S001
79764,S003
79765,S003
79766,S002
79767,S001
79768,S003
79769,S002
79770,S001
79771,S003
79772,S002
79773,S001
79774,S002
79775,S001
79776,S001
79777,S001
79778,S004
79779,S001
79780,S003
79781,S001
79782,S003
79783,S003
79784,S001
79785,S004
79786,S002
79787,S004
79788,S001
79789,S002
79790,S002
79791,S003
79792,S004
79793,S001
79794,S003
79795,S001
79796,S003
79797,S001
79798,S001
79799,S003
79800,S002
79801,S004
79802,S001
79803,S002
79804,S002
79805,S001
79806,S004
79807,S003
79808,S001
79809,S001
79810,S004
79811,S001
79812,S003
79813,S001
79814,S002
79815,S002
79816,S002
79817,S001
79818,S001
79819,S002
79820,S003
79821,S004
79822,S004
79823,S001
79824,S004
79825,S001
79826,S004
79827,S003
79828,S001
79829,S001
79830,S004
79831,S004
79832,S004
79833,S002
79834,S002
79835,S004
79836,S001
79837,S003
79838,S001
79839,S002
79840,S002
79841,S001
79842,S001
79843,S004
79844,S001
79845,S002
79846,S004
79847,S001
79848,S001
79849,S004
79850,S004
79851,S001
79852,S003
79853,S003
79854,S002
79855,S001
79856,S002
79857,S004
79858,S004
79859,S001
79860,S001
79861,S002
79862,S001
79863,S004
79864,S001
79865,S001
79866,S001
79867,S001
79868,S002
79869,S001
79870,S001
79871,S001
79872,S003
79873,S002
79874,S002
79875,S001
79876,S001
79877,S001
79878,S001
79879,S002
79880,S001
79881,S004
79882,S004
79883,S001
79884,S001
79885,S001
79886,S002
79887,S001
79888,S001
79889,S001
79890,S001
79891,S004
79892,S004
79893,S002
79894,S004
79895,S002
79896,S003
79897,S003
79898,S004
79899,S001
79900,S002
79901,S002
79902,S001
79903,S001
79904,S003
79905,S001
79906,S004
79907,S002
79908,S003
79909,S001
79910,S003
79911,S001
79912,S001
79913,S001
79914,S004
79915,S001
79916,S001
79917,S003
79918,S004
79919,S001
79920,S004
79921,S003
79922,S002
79923,S001
79924,S001
79925,S004
79926,S001
79927,S004
79928,S003
79929,S004
79930,S001
79931,S002
79932,S002
79933,S004
79934,S001
79935,S002
79936,S001
79937,S004
79938,S003
79939,S002
79940,S003
79941,S002
79942,S001
79943,S001
79944,S004
79945,S001
79946,S002
79947,S003
79948,S001
79949,S001
79950,S002
79951,S001
79952,S003
79953,S001
79954,S001
79955,S004
79956,S002
79957,S002
79958,S002
79959,S003
79960,S001
79961,S001
79962,S003
79963,S004
79964,S001
79965,S001
79966,S001
79967,S001
79968,S002
79969,S002
79970,S004
79971,S004
79972,S001
79973,S002
79974,S004
79975,S001
79976,S001
79977,S004
79978,S002
79979,S004
79980,S001
79981,S002
79982,S003
79983,S002
79984,S004
79985,S004
79986,S004
79987,S001
79988,S002
79989,S001
79990,S001
79991,S001
79992,S003
79993,S004
79994,S004
79995,S002
79996,S003
79997,S002
79998,S004
79999,S001
80000,S004
80001,S002
80002,S001
80003,S003
80004,S002
80005,S003
80006,S002
80007,S002
80008,S004
80009,S002
80010,S001
80011,S002
80012,S001
80013,S003
80014,S003
80015,S002
80016,S001
80017,S001
80018,S001
80019,S004
80020,S004
80021,S002
80022,S003
80023,S001
80024,S001
80025,S004
80026,S001
80027,S001
80028,S002
80029,S001
80030,S004
80031,S002
80032,S003
80033,S003
80034,S003
80035,S004
80036,S002
80037,S004
80038,S002
80039,S001
80040,S001
80041,S001
80042,S002
80043,S003
80044,S001
80045,S001
80046,S003
80047,S001
80048,S001
80049,S002
80050,S001
80051,S002
80052,S001
80053,S001
80054,S001
80055,S001
80056,S001
80057,S001
80058,S004
80059,S003
80060,S002
80061,S003
80062,S003
80063,S004
80064,S004
80065,S001
80066,S002
80067,S003
80068,S004
80069,S003
80070,S001
80071,S002
80072,S004
80073,S001
80074,S001
80075,S002
80076,S002
80077,S002
80078,S001
80079,S001
80080,S001
80081,S001
80082,S001
80083,S002
80084,S004
80085,S001
80086,S001
80087,S004
80088,S001
80089,S001
80090,S002
80091,S003
80092,S001
80093,S003
80094,S001
80095,S001
80096,S004
80097,S004
80098,S004
80099,S004
80100,S002
80101,S001
80102,S003
80103,S001
80104,S001
80105,S004
80106,S001
80107,S002
80108,S003
80109,S004
80110,S002
80111,S001
80112,S001
80113,S003
80114,S001
80115,S004
80116,S003
80117,S001
80118,S001
80119,S003
80120,S004
80121,S002
80122,S002
80123,S003
80124,S004
80125,S001
80126,S003
80127,S001
80128,S003
80129,S001
80130,S001
80131,S001
80132,S001
80133,S002
80134,S002
80135,S001
80136,S004
80137,S001
80138,S004
80139,S004
80140,S003
80141,S001
80142,S004
80143,S003
80144,S003
80145,S001
80146,S002
80147,S002
80148,S004
80149,S001
80150,S004
80151,S001
80152,S001
80153,S003
80154,S001
80155,S004
80156,S001
80157,S003
80158,S004
80159,S001
80160,S003
80161,S004
80162,S001
80163,S001
80164,S002
80165,S004
80166,S001
80167,S001
80168,S003
80169,S001
80170,S002
80171,S001
80172,S003
80173,S001
80174,S001
80175,S003
80176,S001
80177,S002
80178,S001
80179,S004
80180,S004
80181,S004
80182,S002
80183,S001
80184,S001
80185,S001
80186,S001
80187,S003
80188,S003
80189,S001
80190,S004
80191,S001
80192,S002
80193,S001
80194,S004
80195,S004
80196,S001
80197,S001
80198,S003
80199,S001
80200,S001
80201,S004
80202,S003
80203,S001
80204,S001
80205,S001
80206,S003
80207,S004
80208,S001
80209,S002
80210,S001
80211,S004
80212,S002
80213,S004
80214,S001
80215,S004
80216,S001
80217,S001
80218,S003
80219,S002
80220,S001
80221,S001
80222,S004
80223,S003
80224,S003
80225,S002
80226,S002
80227,S004
80228,S002
80229,S001
80230,S003
80231,S004
80232,S003
80233,S001
80234,S004
80235,S004
80236,S002
80237,S001
80238,S003
80239,S004
80240,S001
80241,S001
80242,S002
80243,S004
80244,S001
80245,S001
80246,S001
80247,S002
80248,S002
80249,S001
80250,S002
80251,S002
80252,S001
80253,S004
80254,S004
80255,S002
80256,S004
80257,S001
80258,S002
80259,S001
80260,S001
80261,S002
80262,S002
80263,S002
80264,S001
80265,S003
80266,S001
80267,S001
80268,S004
80269,S001
80270,S004
80271,S004
80272,S001
80273,S002
80274,S001
80275,S002
80276,S004
80277,S001
80278,S004
80279,S001
80280,S001
80281,S004
80282,S001
80283,S002
80284,S003
80285,S004
80286,S003
80287,S003
80288,S004
80289,S004
80290,S004
80291,S003
80292,S001
80293,S001
80294,S001
80295,S004
80296,S003
80297,S001
80298,S004
80299,S003
80300,S004
80301,S001
80302,S002
80303,S001
80304,S001
80305,S002
80306,S002
80307,S001
80308,S002
80309,S001
80310,S004
80311,S001
80312,S001
80313,S001
80314,S004
80315,S002
80316,S004
80317,S001
80318,S002
80319,S004
80320,S001
80321,S001
80322,S002
80323,S001
80324,S004
80325,S004
80326,S001
80327,S001
80328,S004
80329,S001
80330,S003
80331,S002
80332,S002
80333,S001
80334,S001
80335,S004
80336,S001
80337,S001
80338,S001
80339,S001
80340,S001
80341,S002
80342,S003
80343,S002
80344,S001
80345,S001
80346,S003
80347,S001
80348,S001
80349,S002
80350,S001
80351,S003
80352,S001
80353,S004
80354,S001
80355,S001
80356,S001
80357,S004
80358,S001
80359,S004
80360,S001
80361,S001
80362,S004
80363,S002
80364,S004
80365,S001
80366,S002
80367,S002
80368,S003
80369,S001
80370,S003
80371,S002
80372,S001
80373,S001
80374,S001
80375,S002
80376,S001
80377,S003
80378,S003
80379,S004
80380,S002
80381,S002
80382,S002
80383,S002
80384,S002
80385,S004
80386,S003
80387,S003
80388,S002
80389,S001
80390,S002
80391,S001
80392,S002
80393,S001
80394,S001
80395,S001
80396,S004
80397,S001
80398,S001
80399,S002
80400,S001
80401,S001
80402,S003
80403,S001
80404,S001
80405,S001
80406,S002
80407,S001
80408,S003
80409,S001
80410,S004
80411,S004
80412,S003
80413,S002
80414,S003
80415,S004
80416,S004
80417,S002
80418,S001
80419,S002
80420,S004
80421,S001
80422,S002
80423,S002
80424,S003
80425,S001
80426,S003
80427,S002
80428,S002
80429,S002
80430,S004
80431,S002
80432,S001
80433,S001
80434,S004
80435,S001
80436,S001
80437,S002
80438,S004
80439,S002
80440,S002
80441,S001
80442,S004
80443,S001
80444,S004
80445,S001
80446,S002
80447,S002
80448,S001
80449,S001
80450,S001
80451,S004
80452,S003
80453,S002
80454,S003
80455,S001
80456,S002
80457,S001
80458,S002
80459,S002
80460,S004
80461,S004
80462,S004
80463,S001
80464,S002
80465,S004
80466,S003
80467,S002
80468,S001
80469,S002
80470,S003
80471,S003
80472,S003
80473,S001
80474,S004
80475,S004
80476,S003
80477,S003
80478,S002
80479,S002
80480,S001
80481,S004
80482,S004
80483,S001
80484,S001
80485,S001
80486,S003
80487,S001
80488,S001
80489,S001
80490,S001
80491,S002
80492,S002
80493,S004
80494,S003
80495,S002
80496,S004
80497,S004
80498,S002
80499,S004
80500,S001
80501,S004
80502,S002
80503,S003
80504,S002
80505,S002
80506,S002
80507,S004
80508,S004
80509,S002
80510,S001
80511,S001
80512,S003
80513,S004
80514,S001
80515,S002
80516,S001
80517,S004
80518,S001
80519,S001
80520,S002
80521,S003
80522,S001
80523,S003
80524,S001
80525,S004
80526,S001
80527,S001
80528,S004
80529,S001
80530,S001
80531,S001
80532,S002
80533,S003
80534,S004
80535,S002
80536,S001
80537,S001
80538,S003
80539,S004
80540,S004
80541,S002
80542,S001
80543,S001
80544,S001
80545,S003
80546,S002
80547,S004
80548,S003
80549,S003
80550,S001
80551,S003
80552,S004
80553,S002
80554,S004
80555,S004
80556,S001
80557,S001
80558,S003
80559,S001
80560,S003
80561,S003
80562,S003
80563,S001
80564,S004
80565,S002
80566,S002
80567,S004
80568,S001
80569,S003
80570,S004
80571,S001
80572,S002
80573,S004
80574,S001
80575,S001
80576,S001
80577,S001
80578,S004
80579,S001
80580,S001
80581,S004
80582,S001
80583,S004
80584,S001
80585,S001
80586,S002
80587,S002
80588,S001
80589,S001
80590,S003
80591,S001
80592,S001
80593,S001
80594,S004
80595,S001
80596,S003
80597,S001
80598,S004
80599,S002
80600,S004
80601,S003
80602,S004
80603,S002
80604,S001
80605,S004
80606,S001
80607,S002
80608,S001
80609,S002
80610,S001
80611,S004
80612,S003
80613,S004
80614,S001
80615,S004
80616,S002
80617,S003
80618,S004
80619,S001
80620,S001
80621,S003
80622,S004
80623,S001
80624,S004
80625,S001
80626,S001
80627,S001
80628,S002
80629,S004
80630,S004
80631,S003
80632,S001
80633,S001
80634,S001
80635,S002
80636,S001
80637,S001
80638,S002
80639,S001
80640,S002
80641,S003
80642,S001
80643,S002
80644,S001
80645,S001
80646,S001
80647,S004
80648,S001
80649,S001
80650,S003
80651,S002
80652,S001
80653,S001
80654,S004
80655,S004
80656,S002
80657,S004
80658,S003
80659,S003
80660,S001
80661,S001
80662,S001
80663,S003
80664,S002
80665,S001
80666,S004
80667,S001
80668,S004
80669,S004
80670,S004
80671,S004
80672,S004
80673,S004
80674,S003
80675,S004
80676,S003
80677,S001
80678,S004
80679,S003
80680,S001
80681,S004
80682,S001
80683,S001
80684,S003
80685,S001
80686,S001
80687,S002
80688,S003
80689,S001
80690,S001
80691,S002
80692,S001
80693,S003
80694,S002
80695,S002
80696,S004
80697,S001
80698,S001
80699,S003
80700,S003
80701,S001
80702,S001
80703,S003
80704,S004
80705,S003
80706,S002
80707,S001
80708,S001
80709,S001
80710,S004
80711,S001
80712,S002
80713,S003
80714,S004
80715,S002
80716,S001
80717,S001
80718,S001
80719,S001
80720,S002
80721,S001
80722,S001
80723,S002
80724,S002
80725,S004
80726,S002
80727,S004
80728,S003
80729,S001
80730,S001
80731,S004
80732,S003
80733,S004
80734,S002
80735,S002
80736,S001
80737,S004
80738,S002
80739,S001
80740,S001
80741,S001
80742,S001
80743,S003
80744,S003
80745,S002
80746,S003
80747,S004
80748,S001
80749,S001
80750,S001
80751,S001
80752,S001
80753,S002
80754,S001
80755,S003
80756,S001
80757,S004
80758,S003
80759,S001
80760,S002
80761,S001
80762,S001
80763,S004
80764,S004
80765,S001
80766,S001
80767,S004
80768,S001
80769,S002
80770,S003
80771,S003
80772,S001
80773,S002
80774,S003
80775,S003
80776,S004
80777,S002
80778,S003
80779,S003
80780,S004
80781,S001
80782,S001
80783,S003
80784,S004
80785,S003
80786,S004
80787,S001
80788,S004
80789,S004
80790,S003
80791,S001
80792,S001
80793,S001
80794,S001
80795,S001
80796,S003
80797,S001
80798,S002
80799,S003
80800,S004
80801,S001
80802,S001
80803,S001
80804,S004
80805,S001
80806,S002
80807,S001
80808,S004
80809,S001
80810,S003
80811,S001
80812,S002
80813,S001
80814,S001
80815,S003
80816,S004
80817,S003
80818,S002
80819,S001
80820,S001
80821,S001
80822,S001
80823,S003
80824,S001
80825,S003
80826,S001
80827,S001
80828,S003
80829,S001
80830,S004
80831,S003
80832,S001
80833,S002
80834,S001
80835,S002
80836,S003
80837,S003
80838,S001
80839,S001
80840,S004
80841,S003
80842,S001
80843,S001
80844,S001
80845,S002
80846,S003
80847,S003
80848,S001
80849,S001
80850,S001
80851,S001
80852,S001
80853,S004
80854,S003
80855,S001
80856,S002
80857,S002
80858,S001
80859,S004
80860,S001
80861,S002
80862,S001
80863,S003
80864,S003
80865,S001
80866,S001
80867,S003
80868,S002
80869,S001
80870,S002
80871,S004
80872,S001
80873,S001
80874,S001
80875,S004
80876,S001
80877,S001
80878,S001
80879,S002
80880,S003
80881,S003
80882,S001
80883,S004
80884,S004
80885,S004
80886,S002
80887,S004
80888,S004
80889,S002
80890,S002
80891,S001
80892,S004
80893,S001
80894,S001
80895,S003
80896,S002
80897,S002
80898,S003
80899,S003
80900,S004
80901,S001
80902,S004
80903,S002
80904,S001
80905,S001
80906,S001
80907,S004
80908,S002
80909,S003
80910,S001
80911,S001
80912,S001
80913,S001
80914,S001
80915,S003
80916,S001
80917,S001
80918,S003
80919,S001
80920,S003
80921,S001
80922,S001
80923,S001
80924,S002
80925,S001
80926,S004
80927,S002
80928,S004
80929,S001
80930,S002
